KO,NC_128,NC_134,NC_136,NC_137,NC_138,NC_139,NC_140,NC_143,NC_144,NC_145,NC_146,NC_147,NC_148,NC_149,NC_150,NC_151,NC_152,NC_153,NC_154,NC_155,NC_156,NC_157,NC_158,NC_159,NC_160,NC_161,NC_162,NC_163,NC_164,NC_165,NC_166,NC_167,NC_168,NC_169,NC_173,NC_174,NC_176,NC_177,NC_180,NC_181,NC_182,NC_183,NC_184,NC_185,NC_186,NC_199,NC_200,NC_201,NC_202,NC_204,NC_205,NC_206,NC_207,NC_209,NC_210,NC_214,NC_218,NC_219,NC_220,NC_224,NC_225,NC_241,SLE_1,SLE_100,SLE_106,SLE_11,SLE_113,SLE_117,SLE_119,SLE_12,SLE_120,SLE_121,SLE_122,SLE_125,SLE_129,SLE_131,SLE_132,SLE_170,SLE_171,SLE_172,SLE_175,SLE_178,SLE_179,SLE_18,SLE_189,SLE_19,SLE_191,SLE_192,SLE_193,SLE_195,SLE_196,SLE_197,SLE_198,SLE_2,SLE_212,SLE_213,SLE_215,SLE_216,SLE_226,SLE_227,SLE_228,SLE_229,SLE_23,SLE_232,SLE_234,SLE_235,SLE_24,SLE_243,SLE_244,SLE_247,SLE_248,SLE_249,SLE_250,SLE_251,SLE_252,SLE_253,SLE_254,SLE_255,SLE_256,SLE_257,SLE_26,SLE_266,SLE_267,SLE_269,SLE_27,SLE_271,SLE_272,SLE_273,SLE_276,SLE_277,SLE_278,SLE_279,SLE_280,SLE_281,SLE_37,SLE_39,SLE_40,SLE_45,SLE_48,SLE_50,SLE_52,SLE_53,SLE_54,SLE_56,SLE_59,SLE_6,SLE_62,SLE_63,SLE_69,SLE_7,SLE_71,SLE_72,SLE_75,SLE_78,SLE_80,SLE_82,SLE_83,SLE_84,SLE_85,SLE_87,SLE_89,SLE_91,SLE_92,SLE_95,SLE_99
K07322,0.000230306,0.000179213,0.000160369,0.000138637,0.000161825,0.000235018,0.000279134,0,0.000357404,0.000180241,0.000116088,0,0.000184868,0.000221631,0.000211108,0.00056114,0.000186106,0.000309028,0,0,0.000111401,0.000282606,0,0,0.000202084,0.000211073,0.000203971,0.000228304,0.000172154,0.000180886,0.000166345,9.14E-05,0.000220646,0.000199937,0,0.00026238,0.000175546,0.000189748,0.000254041,0.00014196,0.000263476,0.000143597,0.000443211,0.000181083,0.000176257,0.000242839,0.000174459,0.00015871,0,0.000406199,0.000172471,0,0,0.000215587,0.000164482,0.000171801,0.000137706,0.000115371,0.000203048,0.000272623,0.000290927,0,0.000131095,0.000476658,0,0.000307173,7.36E-05,0.000440517,0.000352656,0.00025989,0.000158288,0.000117598,0.000230118,0.000170707,0.000208491,9.55E-05,0,0.000338801,0.000317769,0.000115222,0.000317314,0,0.000175786,0.000246548,0.000228862,0.000194399,0.000334345,0,0.000193584,0.000326068,8.71E-05,0.000270836,0.000462785,0.000175505,0.000271069,0,0,0.000326351,0,0.000206642,0.00023287,0.000201359,0.000198348,0,0,9.59E-05,0.000242479,0.000251866,0.000171762,0.000186394,0.000225815,0,0.000216513,0,0.000269924,0.00013234,0.000183103,0.000308936,0.000176032,0.000106779,0.000408242,0,0,0,0.000285623,0.000300695,0,0,0.000329746,0,0,0.000385221,0.000182525,0.000187989,0.000208309,0.000185529,0.000205172,0,0.000276798,7.93E-05,0.000109198,0,0.000218112,0.000182772,0.000192521,0.000170328,0.000373739,0.000202393,0,9.65E-05,0,0.000262874,0.000284353,0.000140762,0,0.000238078,0.000229901,0.000258442,0.000184907,0.000124909,0.000196183,0,0.000248529,0.000235774,0
K07323,0,0,0,0,0.000133071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000215004,0.000203331,0,0.000138298,0,0,0,0,0,0,0,0,0,0,0,0,0.000129364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169102,0,0,0,0.000157342,0,7.98E-05,0,0,0,0,0,0,0,0,0,0,0,0.000139367,0,0,0,0,0,0,0,0
K07335,0.00291534,0.001132582,0.0006367,0.00183569,0.001271449,0.001711155,0.00152492,0.002663817,0.000966601,0.001191528,0.002126379,0.000679159,0.001233224,0.002500948,0.002056827,0.000267796,0.001061107,0.001561929,0.002049796,0.000657293,0.002394899,0.002710944,0.002167757,0.000848645,0.001357044,0.000658464,0.001200273,0.002577776,0.00128737,0.002119088,0.002297553,0.001203428,0.001638009,0.003246935,0.000597708,0.001646298,0.002135833,0.002700968,0.001176993,0.000726179,0.002268744,0.000945462,0.00265974,0.003451694,0.001632491,0.002287211,0.000562095,0.001865563,0.001180514,0.000671067,0.002366702,0.001841459,0.001534802,0.001952816,0.001881665,0.003819096,0.001740024,0.001470064,0.002935384,0.001275941,0.00260138,0.00327781,0.001542346,0.000886072,0.000878374,0.001387516,0.001442705,0.001350658,0.002272056,0.001484335,0.001807125,0.001277705,0.001829809,0.001312349,0.00194778,0.0020844,0.001441106,0.002078074,0.00636173,0.001960275,0.001774836,0.001710154,0.001402589,0.001258336,0.00126928,0.001795257,0.001106616,0.000846486,0.00222504,0.00236444,0.003748107,0.002830908,0.001594255,0.0014464,0.002657787,0.001174566,0.003030503,0.002436171,0.001623829,0.001056411,0.001746485,0.001731293,0.002887298,0.000964508,0.001837031,0.002920482,0.001348136,0.002568574,0.001213826,0.001968268,0.001600271,0.001443557,0.00132089,0.00123483,0.001337655,0.002435756,0.001679555,0.004095483,0.001405767,0.001719207,0.000664442,0.002282905,0.001672572,0.001398119,0.002149491,0.001392033,0.001374219,0.001633881,0.000860198,0.002612646,0.001833316,0.000463101,0.000720829,0.001557591,0.001591401,0.001951393,0.001531372,0.001155895,0.002451862,0.002586197,0.001614282,0.001330842,0.001602419,0.001811501,0.002731716,0.002245225,0.002328465,0.001840871,0.002997409,0.001339615,0.001598326,0.001151358,0.001364277,0.001821524,0.004794919,0.000946218,0.001432596,0.001419935,0.001291239,0.001296543,0.001818811,0.002054096,0.001225023,0.001866591,0.00122529
K07345,0,0,0,9.31E-05,0.000131258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95E-05,0,0,0.000169171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150896,0,0,0,0,0,0,0,0,0,0,0.000128868,0,0,0,0,0.000113183,0,0,0.000125486,0,0,0,0.000164638,0,0,0,0,0.000112804,0,0,0,0,0.000114512,0,0,0,0,0,0,0,0,0,0,0,0,0.000164425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111643,0,0,0,0,0,0,0,0,0,0,0.000123831,0,0,0,0.000145512,0,0,0,0,0,0,6.10E-05,5.94E-05,8.72E-05,0,0.000108876,0,0,0,0.00015468,0,0,0,0,9.00E-05,0,0,0,0,0,0,0,0.00016672,0,0,0,0,0.000147856,0,0,0,0
K07374,6.06E-05,0,0.000147726,9.58E-05,8.75E-05,6.80E-05,0.000126029,0,0,0,0,0.000191003,0,0,0.000148382,0,0.000149803,0,0.000167083,0,0,0,0,0,0,0,5.99E-05,0.000115585,0,9.72E-05,0,0.000144937,0,0,0,0,7.44E-05,6.86E-05,0.000125711,0.000168007,0.000126321,0,0.000117321,0,0,0,0.000239641,0,0,8.83E-05,9.20E-05,0,0,0,8.73E-05,0.00019667,7.02E-05,0.00013645,0,0,6.28E-05,0,0.000174925,0.000122562,0,0,0.000152648,0.000172121,0,0,0.000146814,0.000128684,0.000185165,0,7.25E-05,9.56E-05,0,0,0,9.54E-05,0,0,0.000142988,6.86E-05,0.000143742,0,0,0.000169645,8.53E-05,0.000152699,9.56E-05,0,0,0,0,0.000177234,0,0,0.000106364,0.000152494,7.22E-05,0,9.13E-05,0.00019014,0,7.54E-05,0.00014978,0,0,9.38E-05,0.000166259,0.000173384,0,0,0.000116435,0.000101021,0,0.000146636,7.86E-05,0,0.000246975,0.000126039,0.000521183,0,0,8.69E-05,0.000166846,0.000126453,0.000106407,0.001831844,0.000206137,0,0,0.000142471,6.85E-05,5.86E-05,0,0,0,0.000105235,7.89E-05,8.22E-05,0,8.21E-05,0,6.60E-05,0.000125229,0,0,0.000122508,0,0,0.000114245,0.000143858,0,0,0.000115902,0,8.55E-05,0,0.000120325,0,0,0,0
K07386,0.00041924,0.000309207,0.000574505,0.000424993,0.000454267,0.00048018,0.000519381,0.000593641,0.000500926,0,0.000134382,0.000318538,0.000499631,0.000647754,0.000284649,0.000821025,0.000545693,0.000437841,0.000683105,0.000331221,0.000589265,0.000648605,0.000440121,0.000413281,0.000275488,0.000675649,0.000634587,0.000585551,0,0.000433197,0.000217173,0.000522523,0.000376952,0.000341836,0.00033607,0.000450079,0.00062114,0.000530288,0.000730242,0.000458175,0.000613369,0.000561784,0.000729358,0.000232733,0.000304558,0,0.000638114,0.000480596,0,0.000957748,0.000386781,0.000377586,0.000745945,0.00037748,0.000369579,0.001008823,0.000449328,0.000621369,0.000252989,0.000558616,0.000598921,0.000746954,0.000181438,0.00062019,0.000657948,0.000646155,0.000515956,0.000564186,0.000386028,0.00041745,0.000627478,0.000331791,0.000207373,0.000511548,0.000486272,0.000460648,0,0.000381757,0.000291592,0.000263676,0.000540699,0.000264551,0.000541264,0.00045553,0.000617649,0.000320484,0.000216816,0.000644955,0.000133447,0.000199267,0.00037565,0.000226761,0.000699843,0.000176597,0.00047652,0.000980211,0,0.000538139,0.000402212,0.0001801,0.000388457,0.000520037,0.000230019,0.000958509,0.000348907,0.000409597,0.000318542,0,0.000262248,0.000544101,0.000439698,0.000627656,0.000253999,0.000572744,0.000497092,0.000343943,0.000608257,0.000351948,0.000669852,0.000144828,0.000495411,0.000523336,0.00154707,0.000199478,0.000306624,0.00031071,0.000200507,0.00043395,0.000295318,0.002151384,0.000212176,0.00058688,0.000546555,0.000353011,0.000449049,0.000277226,0.000447599,0.000293152,0.00019862,0.000445769,0.0004308,0.000304291,0.000249516,0.000333608,0.000325894,0.000544151,0.000304397,0.000228605,0.000365413,0.000566947,0,0.000367569,0.000305592,0.000174895,0,0.000178129,0.0002768,0.000405019,0.000398281,0.00024219,0.000411037,0.00015932,0.000210246,0.00044298,0.000647814
K07387,8.26E-05,0.00014755,0,0.000148957,0.000117609,9.99E-05,0,0.00014692,0.000112558,0,0,0.000250558,0.000162355,0.000123693,0,0,0.000166831,0,0.000204985,0,0,0,0.000129071,0,0.00023526,0.000142232,8.20E-05,0.000129166,0,0.000101624,7.68E-05,0,7.77E-05,0,0.000147561,0.000153291,0.000111256,6.55E-05,0.0001446,0.000162718,0,0,0.000118458,0.000103522,9.59E-05,0,0,8.83E-05,0,0.000116656,0,0,0,0,0.000128404,0,9.82E-05,0,0,0.00011453,6.69E-05,0,0,0.000142754,0,0.000106123,0,0,0,9.86E-05,0,0,0.000140731,0,6.12E-05,7.32E-05,0,0.000113182,0,0,0.000111829,0,0.000178491,0.000103902,0,0.000103046,0,0,9.33E-05,0,0,0.000102502,0,0,0,0.000213806,0,0.000108051,0,0,8.77E-05,0.000120756,0.000103728,0.00020596,0.000156656,0,0,0,0,0.000121187,0.000220683,0,9.16E-05,0.000265345,8.61E-05,0,0.00012496,0,0,9.37E-05,0.000188594,0.000140103,0,0,0,0,0,0.000160888,0.00011346,0,0,0.00014183,0.000181049,0.000166396,7.72E-05,6.58E-05,0.000119698,0.000133944,0.000128131,0,8.43E-05,9.23E-05,0.000115004,0,0,7.18E-05,0,0,0,0,0,0.000158029,0.000116316,0,0,0,0,8.87E-05,9.46E-05,0.000116891,0,0,0,0.000102547,0
K07390,0,0.000110764,0,0.000108518,0.000113474,0,0.000114293,0.00010274,0,0.000165904,0.00012299,0.000224245,0.000117408,0.000103574,0.00011806,0.000327295,0.000153379,0.00019256,0.000193786,0.000329849,0.000118112,0.000107132,0.000137285,0.000166974,0.000188563,0,7.32E-05,0,0,0,8.13E-05,0.000130489,5.54E-05,0.000154283,0,0.000118226,0,0,0.000132993,0.000199319,0.00010131,0.000149131,0.000111551,9.55E-05,7.84E-05,0.000213839,0.000254129,7.95E-05,0.000179026,9.26E-05,7.40E-05,0,0.000133975,0.000105776,9.37E-05,0,0,0,9.76E-05,9.65E-05,6.99E-05,0.000150369,0.000147813,0.000150888,0.000287092,7.98E-05,0.000107245,0.000122545,0,5.48E-05,0.000127047,0.000121209,0.000155544,0,0,6.75E-05,0.000333566,0,0,0.000102484,7.98E-05,0.000231907,0.000140832,7.70E-05,0.000131476,0.000110297,0.000160809,0.000198652,9.07E-05,0.000161412,0.000111931,8.23E-05,0.00019531,0.000132776,0.000142349,0.00019627,0.000431695,0.000106528,0.000118104,0.000198625,7.90E-05,9.76E-05,6.27E-05,0.000198302,0.000171811,0.000121849,0.000116778,0.000211673,0.000100649,0,0,0,0,0,0,0,0,0,0,0.000109692,0.000206698,0.000112984,0.000356124,0,0.000101646,8.41E-05,0.000118386,0.0001259,0,0,0,9.03E-05,0.000164621,0.000142066,7.09E-05,6.65E-05,0.000110845,0.00010263,0.000140903,0,7.80E-05,6.60E-05,0.000147398,0,6.44E-05,4.61E-05,0.000117264,8.44E-05,0.000277578,0.000134714,0.001702408,0.000143937,0.000119299,9.82E-05,0.001176954,0,0.000125355,6.49E-05,9.40E-05,9.05E-05,0.000109336,0.000143879,0.000170888,0,0.000590713
K07393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109394,0,6.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199007,0,0,0,0,0.000117482,0,0,0,0,0,0,0,0.000116141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68E-05,0,0,0,0,0,0,0
K07400,0,0,0,0,0.000125268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121705,0,0,0,6.10E-05,0,0,0,8.26E-05,0,0,0,0,0.000129443,0,5.04E-05,0,0,0,0,0,8.29E-05,0,0,0,0,0,0,0,0,0.000131403,0,0,0,0,0,8.35E-05,9.05E-05,5.43E-05,0,0,0.000124698,0,8.83E-05,0,0,0,0,0,0.000111041,0.000148515,0,0,0,0,0,0,0.000103771,0,0,0,6.47E-05,0,0.000112721,0.00015577,0,0,0,0,0,0,0,0,0,0,0,0,0.000179297,4.45E-05,0,0,0.000201717,0.000182892,9.90E-05,0.000116561,0,0,0,0,0,0,0,8.27E-05,0,0,0,0,0.000107933,0.000180415,0.000101877,0,0,0,0,0.00013592,0.000110397,0,0,0,0,0.000148822,0,7.27E-05,6.11E-05,0.000119315,0,0.000134227,0,0,0,0.000151195,0,6.53E-05,0,0,0,0,0.000121692,0,0.00015046,0.000106042,0,0,0,0.000117837,0,9.46E-05,0,0,0,0,0,0
K07402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,8.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182263,0,0,0,0,0,0,0,0,0,0,0,0,9.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112405,0,0,0.000119353,0,9.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K07404,0.000284132,0.000222305,0,0.000397536,0.000336716,0.000386229,0.000793311,0.000241189,0.000260828,0.000250149,0.000699249,0.000420117,0.000116488,0.000447342,0.000477986,0.000327373,0,0.000435381,0,0,0.000121183,0.000145637,0,0,0,0.000111756,0.000360868,0.000244466,0.000710896,0.000186631,0.000432784,0.000292838,0.000410046,0,0.000405612,0.000290525,0.000108724,0.000303608,0.000282675,0,8.84E-05,0.000593747,0.000107443,0.000181842,0.000143853,0.000419268,0,0.000581692,0.000569915,9.79E-05,0.000227425,0.000308569,0,0.000324904,0.000420763,0,0.000228143,0.000102223,0.000371487,0.000382471,0.000196996,0,0.000639545,0.000434546,0,0.000182566,0.000505103,0.000476473,0.000610396,0.000334632,0,0.000428037,0.000812241,0.000467339,0.000411285,0.000338015,0,0.000129663,0.000982816,0.000487704,0.000195117,0.001015522,0.00045564,0.000237127,0.000225627,0.000449946,0.000365945,0.000207176,0.000403421,0.000841525,8.45E-05,0.00062205,0.000151835,0.000737366,0.000398748,0.000218732,0.000706935,0.00032656,0.000404614,0,0.000427217,0.000408405,0.000443643,0.000360111,0.00032728,0.000213993,0.000271094,0.000543763,0.000382717,8.99E-05,0,0,0.000701535,0,0.000125788,0.000329033,0.000484009,0,7.32E-05,0.000480683,0,0.000451207,0,0.000589104,0.000394804,0.000433545,0.00024826,0.000127235,0.000371393,0,0.00067173,0,0.000132866,0,0.000616143,0.000420202,0.000629965,0.000328258,0.000461931,0.000201308,0.000500471,0.000358686,0.000370623,0.000583704,0.000424992,0.0002485,0.000308565,0.000847814,0,0.000155944,0,0.000513104,0.000536444,0.000607439,0,0.000618641,0.000523819,0.000433547,0.000383432,0.000451073,0.000301277,0.000658435,0.000606655,9.86E-05,0
K07405,0.000758409,0.000961304,0.000598803,0.001298539,0.001095748,0.000634721,0.000504878,0.000772072,0.001018944,0.000810096,0.000902414,0.000494438,0.000792026,0.001126291,0.000537006,0.001034736,0.001101984,0.000412581,0.001359452,0,0.000765453,0.000987072,0.000409013,0.000248404,0.000383586,0.000413837,0.000926803,0.000761925,0,0.000630228,0.000543835,0.001024048,0.000771868,0.000141725,0.000668841,0.001314973,0.000869587,0.000811314,0.001274952,0.000883068,0.000543112,0.00120806,0.00086449,0.000546955,0.000996339,0,0.000344996,0.000731792,0,0.001316796,0.000899301,0.001119086,0.001416233,0.000697258,0.000593408,0.00067733,0.000854032,0.000457875,0.000337051,0.000859061,0.000703997,0.000407113,0.000750967,0.001636609,0.001602781,0.000623123,0.000944779,0.001029061,0.000451982,0.000797079,0.001358847,0.000733035,0.000580982,0.000790375,0.000768359,0.000840939,0.001351764,0.000684641,0.000125581,0.000714679,0.00101679,0.000320382,0.00124417,0.000865765,0.000627474,0.000466882,0.001090286,0.000226214,0.000915035,0.00047231,0.00089781,0.000815644,0.000862408,0.000279021,0.000866247,0.001597052,0,0.001035561,0.000405272,0.001507727,0.000703793,0.001004275,0.000841228,0.000648093,0.001403987,0.000908288,0.000854681,0,0.000571288,0.000781896,0.000862693,0,0.000805253,0.000869062,0.001014362,0.000533584,0.000986573,0.000736028,0.000976878,0.000861466,0.000571129,0.000732549,0,0.000157002,0.000316184,0.000556287,0.000829473,0.000581879,0.000905345,0,0,0.000961051,0.000786259,0.000674653,0.000704698,0.000767439,0.000660723,0.000698463,0.000480036,0.001138109,0.000649549,0.00053992,0.0005195,0.000708949,0.000649417,0.000731596,0.000728769,0.000860775,0,0.001237289,0,0.001121632,0.000771251,0.000638916,0,0.000169354,0.000895554,0.001081292,0.001015299,0.000352228,0.000888049,0,0,0.001086163,0.000657322
K07406,0,0.000274111,0,0.000118443,0.000259193,9.09E-05,0.000141497,0,0.000138278,0,0,0.000297306,0.000134029,0,0.000146024,0.000606309,0.000189458,0.000496708,0,0.000307786,0.000153562,0.000140784,9.43E-05,0.000218088,0.0002148,0.000140974,8.11E-05,0.000140833,0.000229205,0.000114908,0.000176894,0,7.11E-05,0.000370744,0.000164913,0.000292922,0.000105377,0,0,0.000390145,9.77E-05,0,0,8.68E-05,0.000148536,0.000318522,0,0.000112754,0,0.000103781,0,0.000235113,0,0,0.000196005,0,7.82E-05,0.000126509,0,0.000204103,0,0,0.00019499,0.000154677,0.000421027,0,0.000174026,0.000199215,0.00020298,0.000106523,0.000188385,0.000199239,0,0.00010882,0,7.95E-05,0.000474934,0.000137329,0.000335965,0.000106083,9.74E-05,0.000268681,0.000134797,7.31E-05,0.000152939,0.000131562,0.000179413,0.000220294,0.000115295,0.000253753,0,8.35E-05,0.000235469,0.000239604,0,0.000233004,0,0,0.000265768,0,0,9.47E-05,9.13E-05,0.000202998,0.000358998,0,0.000276061,0.000327562,0.000160699,0.000132726,0.000203694,0,0,0,9.20E-05,0.000127336,0.000123994,0,0,0.000236329,0.000265112,0,0,0.000242643,0.000187444,0.000207427,0.00012443,0.000150805,0,0,0.000218232,0,0,0,0.000152997,0,0.000226665,0.000135793,0.000309144,0.000132537,9.07E-05,8.80E-05,0.000264861,7.49E-05,0,6.67E-05,0.00019356,0.000111757,0,0.000267858,0,0.000323855,0.000262984,0,0,0.000244572,0.000175313,0,0,0,0,0.000129189,0.000275948,0.000146986,0.000628703
K07407,0.000325733,0.000514557,0.001259638,0.000152158,0.000562379,0.000330719,0.000629328,0,0.000662611,0.000235924,0,0,0,0.00038492,0.000321902,0,0.000134723,0.000554076,0.000346835,0.000300517,0.000557693,0.000469167,0.000242482,0.000406244,0.000241021,0.001043319,7.48E-05,0.000142255,0.000575084,0.000195726,0.00026484,0.000495577,0.000267237,0.000156858,0.000156687,0.000422112,0.000195862,0.000330696,0,0.001708617,0.000917689,0,0.000512648,0.000204067,0.000367156,0.00017798,0.001127635,0.000401443,0.000360086,0.000224666,0.000198804,8.10E-05,0,0.000716059,0,0.001058829,8.03E-05,0.000680943,0.00020823,0,0.000618444,0.000523427,0.000187847,0.000469846,0,0.000553334,0.000286674,0.000130021,0.000398651,0.000261519,0.00032268,0.000443391,0.000813874,0.000191824,0.000426629,0.000355798,0,0,0.001200688,0.000208759,0.000193234,0.000582605,0.00038386,0.000351394,0.000460573,0.000353166,0.000144463,0.0002399,0.00021091,0,0,0,0,0.000524717,0.000139068,0,0.000576918,0.000356144,0.000525731,0.00024627,0.00027978,0.000215133,0,0.000202486,0.000219296,0.000569792,0.000582762,0.00057174,0.000385262,0.000220305,0.000163446,0,0.000115406,0.000330338,0.000273197,0.000496272,0.000226474,0.000766361,0.000779746,0.000296766,0.00017574,9.63E-05,0.000460669,0.000170086,0.000482097,0.000320034,0.000163661,0.000136371,0.000373055,0,0,0.000186494,0,0.000178027,0.000329541,0.000406713,0.000199499,0.000258438,0.000146254,0.000238899,8.90E-05,0.000186728,0.000304249,0.000101041,0.000418574,0.000445551,0.000443746,0.00020034,0,0.000341757,0,0.000116451,0.000293963,0.000317485,0,0.000360627,0.000629301,0.0002472,0.00024478,0.000361822,0.000318024,0.00060676,0.000377032,0.000365327,0
K07444,0.000310496,0.000328406,0,0.000445891,0.000494945,0.000288417,0,0.000134181,0.00071924,0.000237443,0.000161801,0.000492001,0.000307136,0.000266299,0.000427017,0.001783617,0.000374011,0.000204817,0.000425704,0,0.000299047,0.000521531,0.000402639,0.000489818,0.000469197,0.000282012,0.000439177,0.00045209,0.000181049,0.000435087,0.000294294,0.000554548,0.000163867,0.000159603,0.000340008,0.000479837,0.00032207,0.000448933,0.000673918,0.000376998,0,0.000538948,0.000148851,0.000244888,0.000496433,0,0,0.000632435,0,0.000735595,0.000367344,0.000370807,0.000610946,0.000119191,0.000261794,0.000211126,0.000438873,0.000138813,0.000257178,0.000723831,0.000228211,0.000162228,0.000363215,0.000517306,0.000333755,0.000468772,0.000274565,0.000518658,0.000324289,0.000386283,0.000565629,0.000153702,0.000364278,0.000421928,0.000516887,0.000581413,0.000347003,0.000297927,0,0.000367085,0.000333159,0.000273403,0.000382409,0.000468059,0.000440757,0.000434467,0.000362088,0,0.00037004,0.000521112,0.000122853,0.000245179,0.000652018,0.000348585,0.000381386,0.000512755,0,0.000446741,0.000433345,0.000625497,0.0006079,0.000381418,0.000315157,0.000787951,0.000332838,8.65E-05,0.000433116,0,0.000391386,0.000482358,0.000430374,0.000194486,0.000397848,0.000251644,0.000747443,0.000116578,0.000402715,0.000154567,0.00041875,0.000386203,0.000532728,0.000516816,0,0.000161166,0.000140668,0.000617552,0.000534497,0.000331965,0.000546153,0,0,0.000507825,0.00057706,0.000715523,0.00063278,0.000379894,0.000372572,0.000414273,0.000517479,0.000213221,0.000330915,0.000217824,0.000524606,0.000123133,0.000137759,0.000346306,0.000338637,0.000591364,0.001163206,0.000518674,0.001852539,0.000378132,0.000331822,0.000303994,0,0.000364028,0.000153622,0.000683368,0.000505173,0.00021117,0.000382381,0,0.000195553,0.000292061,0
K07447,8.67E-05,0,0,0,0.000117142,9.22E-05,0,0,0,0,0.000153503,0,0,0,0,0,0,0,0,0,0,0.000137953,0,0,0,0,7.73E-05,0,0,0,0.000103466,0,9.54E-05,0,0,0,9.70E-05,0.000147692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122383,0,0,0,0,0,0,0,0,0,0,0.000187156,0,0,0,0,0,0,0,0,0,0,0.000229788,0,0,0,0,0,0,0,0,0,0,0.000106603,0.00016454,0,0,0,0,0,0,0,9.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124013,0,0,0,0,0,0,0,0,0,0,0,0,9.28E-05,0,0.000122115,0,0,0,0.000106893,0,0,0.000102521,0.000154046,6.98E-05,0,0,0,0,0,0,0,0.000146303,0,0,0,0,0,0,0,0,0,0,0
K07448,0,0,0,0.000143245,0,0,0.000172037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112291,0,0,0,0.000195536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143466,0,0,0,0,0,0,0,0,0,0,0.000198564,0,0.000440374,0,0.00016416,0,0.000149531,0,0,0.000170723,0.000201566,0,0,0,0.000426689,0,0.000326947,0,0,0,0,0,0,0,0,0,0.000133105,0,0,0.000101758,0,0.00018979,0,0,0,0,0,0.000213437,0,0,0,0,0,0,0.0001434,0.000275606,0.000125958,0,0,0,0.000147894,0,0,0,0,0,0,0,0,0,0,0,0.000161418,0,0,0,0.000137638,0,0,0,0,0,8.50E-05,0,0,0,0,0,0,0,0.000133457,0,0,0,0,0,0,0,0,0,0,0,0.002067093,0.000266567,0.000164548,0,0,0,0,0,0.000294552,0.00013323,0.000922798
